구분,설치목적,설치장소유형,설치위치,도로명,지번,개수,위도,경도,행정동
CCTV,생활방범,,,대구광역시 북구 매천로 220,,1,35.91567,128.543,태전1동
CCTV,생활방범,,,대구광역시 북구 태암로5길 3-6,,1,35.92907,128.55046,태전2동
CCTV,어린이보호,,,대구광역시 북구 침산동 1324,,1,35.89457,128.58384,침산1동
CCTV,어린이보호,,,대구광역시 북구 오봉로6길10(1),,1,35.88985,128.5777,노원동
CCTV,어린이보호,,,대구광역시 북구 오봉로6길10(2),,1,35.88985,128.5777,노원동
CCTV,어린이보호,,,대구광역시 북구 칠곡중앙대로86길17-1(1),,1,35.93431,128.55032,읍내동
CCTV,어린이보호,,,대구광역시 북구 칠곡중앙대로86길17-1(3),,1,35.93431,128.55032,읍내동
CCTV,어린이보호,,,대구광역시 북구 칠곡중앙대로86길17-1(4),,1,35.93431,128.55032,읍내동
CCTV,어린이보호,,,대구광역시 북구 환성정길12-11(1),,1,35.92315,128.59533,무태조야동
CCTV,어린이보호,,,대구광역시 북구 환성정길12-11(2),,1,35.92315,128.59533,무태조야동
CCTV,어린이보호,,,대구광역시 북구 구암동 787-4,,1,35.93717,128.5635,구암동
CCTV,어린이보호,,,대구광역시 북구 조야동 92-10,,1,35.90927,128.57883,무태조야동
CCTV,어린이보호,,,대구광역시 북구 읍내동 1010,,1,35.93927,128.55324,읍내동
CCTV,어린이보호,,,대구광역시 북구 칠성동2가 715,,1,35.87862,128.59186,칠성동
CCTV,어린이보호,,,대구광역시 북구 읍내동 803-2,,1,35.94681,128.55218,읍내동
CCTV,어린이보호,,,대구광역시 북구 읍내동 820-13,,1,35.9453,128.5537,읍내동
CCTV,어린이보호,,,대구광역시 북구 칠성동2가 115-8,,1,35.88441,128.59199,칠성동
CCTV,어린이보호,,,대구광역시 북구 침산동 452-29,,1,35.89097,128.58455,침산3동
CCTV,어린이보호,,,대구광역시 북구 태전동 429-3,,1,35.92284,128.55131,태전2동
CCTV,어린이보호,,,대구광역시 북구 태전동 1075-6,,1,35.92493,128.55032,태전2동
CCTV,어린이보호,,,대구광역시 북구 태전동 957-2,,1,35.93025,128.5468,태전1동
CCTV,어린이보호,,,대구광역시 북구 태전동 951-11,,1,35.92968,128.54463,태전1동
CCTV,어린이보호,,,대구광역시 북구 태전동 303-2,,1,35.92638,128.54164,태전1동
CCTV,어린이보호,,,대구광역시 북구 학정동 981-6,,1,35.94666,128.56642,국우동
CCTV,어린이보호,,,대구광역시 북구 동천동 945-9,,1,35.93461,128.55703,동천동
CCTV,어린이보호,,,대구광역시 북구 침산동 118-12,,1,35.88838,128.5966,침산2동
CCTV,어린이보호,,,대구광역시 북구 팔달동 83-3,,1,35.89947,128.54437,관문동
CCTV,생활방범,,,대구광역시 북구 도남길 15,,1,35.95145,128.57901,국우동
CCTV,생활방범,,,대구광역시 북구 읍내동 177,,1,35.95896,128.54998,읍내동
CCTV,생활방범,,,대구광역시 북구 관음동 1093-11,,1,35.94772,128.54456,관음동
CCTV,생활방범,,,대구광역시 북구 사수로72길 6,,1,35.89576,128.52241,관문동
CCTV,생활방범,,,대구광역시 북구 학정로 39,,1,35.91377,128.54719,태전2동
CCTV,생활방범,,,대구광역시 북구 칠곡중앙대로45길 10,,1,35.91665,128.54712,태전2동
CCTV,생활방범,,,대구광역시 북구 동호동 126-1,,1,35.96342,128.55965,국우동
CCTV,생활방범,,,대구광역시 북구 동호동 557-14,,1,35.96357,128.55607,국우동
CCTV,생활방범,,,대구광역시 북구 대학로13길 62-2,,1,35.8973,128.60758,산격3동
CCTV,생활방범,,,대구광역시 북구 서변로3길 51,,1,35.92114,128.59413,무태조야동
CCTV,생활방범,,,대구광역시 북구 동변동 678,,1,35.91921,128.60223,무태조야동
CCTV,생활방범,,,대구광역시 북구 동천동 950-1,,1,35.93453,128.55928,동천동
CCTV,생활방범,,,대구광역시 북구 팔달로27길 138,,1,35.89339,128.57067,노원동
CCTV,어린이보호,,,대구광역시 북구 칠성로19길 4,,1,35.87922,128.60002,칠성동
CCTV,어린이보호,,,대구광역시 북구 칠성로17길 8,,1,35.87938,128.59858,칠성동
CCTV,어린이보호,,,대구광역시 북구 매천로15길 9,,1,35.90333,128.53988,관문동
CCTV,어린이보호,,,대구광역시 북구 태전동 608-36,,1,35.92179,128.54991,태전2동
CCTV,생활방범,,,대구광역시 북구 태암로6길 8,,1,35.92794,128.55014,태전2동
CCTV,생활방범,,,대구광역시 북구 고성북로 43,,1,35.88364,128.58341,고성동
CCTV,생활방범,,,대구광역시 북구 칠성남로29길 14,,1,35.91251,128.57559,무태조야동
CCTV,생활방범,,,대구광역시 북구 팔거천동로2길 3-12,,1,35.92601,128.55149,구암동
CCTV,생활방범,,,대구광역시 북구 대동로 52-10,,1,35.89601,128.61177,산격3동
CCTV,생활방범,,,대구광역시 북구 검단북로 157,,1,35.91656,128.62334,검단동
CCTV,생활방범,,,대구광역시 북구 공항로15길 9,,1,35.89997,128.6232,복현2동
CCTV,생활방범,,,대구광역시 북구학남로17길 2,,1,35.94474,128.56989,국우동
CCTV,생활방범,,,대구광역시 북구학정로 82-52,,1,35.9156,128.55111,태전2동
CCTV,생활방범,,,대구광역시 북구 침산로 120,,1,35.8869,128.59176,침산3동
CCTV,어린이보호,,,대구광역시 북구 관음중앙로164(2-2),,1,35.94477,128.55018,읍내동
CCTV,어린이보호,,,대구광역시 북구 대천로42건너편(1),,1,35.9373,128.55364,읍내동
CCTV,어린이보호,,,대구광역시 북구 동변로60(동변초교건너)(2)-2,,1,35.91913,128.60422,무태조야동
CCTV,어린이보호,,,대구광역시 북구 학남로 32,,1,35.94822,128.5687,국우동
CCTV,어린이보호,,,대구광역시 북구 옥산로17길21,,1,35.88627,128.5842,침산3동
CCTV,어린이보호,,,대구광역시 북구 칠곡중앙대로80길26(2),,1,35.93022,128.55085,태전2동
CCTV,어린이보호,,,대구광역시 북구 학정로245(1)-2,,1,35.92814,128.55775,구암동
CCTV,어린이보호,,,대구광역시 북구 동천동880번지(1)-2,,1,35.93348,128.55944,동천동
CCTV,어린이보호,,,대구광역시 북구 연암로25길24(2),,1,35.89669,128.59454,산격1동
CCTV,생활방범,,,대구광역시 북구 중앙대로123길 15,,1,35.8887069,128.596907,침산2동
CCTV,생활방범,,,대구광역시 북구 침산로 231,,1,35.8964585,128.5893318,침산3동
CCTV,생활방범,,,대구광역시 북구 침산로 231,,1,35.8964585,128.5893318,침산3동
CCTV,생활방범,,,대구광역시 북구 성북로5길 12-16,,1,35.8916468,128.58774,침산3동
CCTV,생활방범,,,대구광역시 북구 성북로5길 12-16,,1,35.8916468,128.58774,침산3동
CCTV,생활방범,,,,대구광역시 북구 노원동2가 225 맞은편,1,35.890101,128.5741216,노원동
CCTV,생활방범,,,,대구광역시 북구 노원동2가 225 맞은편,1,35.890101,128.5741216,노원동
CCTV,생활방범,,,대구광역시 북구 대학로9길 72,,1,35.8969445,128.6067344,산격3동
CCTV,생활방범,,,대구광역시 북구 대학로9길 72,,1,35.8969445,128.6067344,산격3동
CCTV,생활방범,,,대구광역시 북구 대구체육관로11길 12-1,,1,35.8928994,128.6048956,산격4동
CCTV,생활방범,,,대구광역시 북구 대구체육관로11길 12-1,,1,35.8928994,128.6048956,산격4동
CCTV,생활방범,,,대구광역시 북구 경진로4길 30,,1,35.8933098,128.6153345,복현1동
CCTV,생활방범,,,대구광역시 북구 경진로4길 30,,1,35.8933098,128.6153345,복현1동
CCTV,생활방범,,,,대구광역시 북구 검단동 749-7,1,35.9148479,128.6256159,검단동
CCTV,생활방범,,,,대구광역시 북구 검단동 749-7,1,35.9148479,128.6256159,검단동
CCTV,생활방범,,,,대구광역시 북구 검단동 749-7,1,35.9148479,128.6256159,검단동
CCTV,생활방범,,,,대구광역시 북구 검단동 748-14,1,35.9142459,128.625289,검단동
CCTV,생활방범,,,,대구광역시 북구 사수동 916 앞,1,35.8969937,128.5167272,관문동
CCTV,생활방범,,,,대구광역시 북구 사수동 916 앞,1,35.8969937,128.5167272,관문동
CCTV,생활방범,,,,대구광역시 북구 사수동 916 앞,1,35.8969937,128.5167272,관문동
CCTV,생활방범,,,,대구광역시 북구 사수동 916 앞,1,35.8969937,128.5167272,관문동
CCTV,생활방범,,,,대구광역시 북구 동호동 187-9 지하통로,2,35.959664,128.559713,국우동
CCTV,생활방범,,,대구광역시 북구 팔달로35길30,,1,35.88997,128.56999,노원동
CCTV,생활방범,,,대구광역시 북구 팔달로37길24,,1,35.8895,128.57132,노원동
CCTV,생활방범,,,대구광역시 북구 대학로13길41,,1,35.89547,128.60756,산격3동
CCTV,생활방범,,,대구광역시 북구 성북로63-2,,1,35.89225,128.59038,침산3동
CCTV,생활방범,,,대구광역시 북구 서변로3길18,,1,35.9184,128.5952,무태조야동
CCTV,생활방범,,,대구광역시 북구 관음동로32길12,,1,35.94684,128.54775,읍내동
CCTV,생활방범,,,대구광역시 북구 서변로21길6,,1,35.92576,128.59641,무태조야동
CCTV,생활방범,,,대구광역시 북구 학남로15길32-1,,1,35.94539,128.57265,국우동
CCTV,생활방범,,,대구광역시 북구 칠곡중앙대로69길15,,1,35.92666,128.54575,태전1동
CCTV,생활방범,,,대구광역시 북구 칠곡중앙대로67길12,,1,35.92631,128.54572,태전1동
CCTV,생활방범,,,대구광역시 북구 침산남로44길31,,1,35.88501,128.59928,침산2동
CCTV,생활방범,,,대구광역시 북구 침산남로서9길2,,1,35.89107,128.58112,침산1동
CCTV,생활방범,,,대구광역시 북구 산격로11길48,,1,35.89595,128.60034,산격1동
CCTV,생활방범,,,대구광역시 북구 연암공원로14길14,,1,35.89645,128.60144,산격4동
CCTV,생활방범,,,대구광역시 북구 경진로4길20-2,,1,35.89405,128.61483,복현1동
CCTV,생활방범,,,대구광역시 북구 경대로23길89,,1,35.89307,128.61563,복현1동
CCTV,생활방범,,,대구광역시 북구 대현남로4길 26,,1,35.87912,128.60791,대현동
CCTV,생활방범,,,대구광역시 북구 동천로23길30-3,,1,35.94277,128.55706,동천동
CCTV,생활방범,,,대구광역시 북구 태암로18길20-22,,1,35.92611,128.5557,구암동
CCTV,생활방범,,,대구광역시 북구 노곡로 13,,1,35.91251,128.57559,무태조야동
CCTV,생활방범,,,대구광역시 북구 태암로4길17,,1,35.92707,128.54925,태전2동
CCTV,생활방범,,,대구광역시 북구 칠곡중앙대로95길33-1,,1,35.93885,128.54557,관음동
CCTV,생활방범,,,대구광역시 북구 복현로20길86,,1,35.90698,128.62147,복현2동
CCTV,생활방범,,,대구광역시 북구 도남동550-1,,1,35.96111,128.58313,국우동
CCTV,생활방범,,,대구광역시 북구 서변동1798,,1,35.91553,128.59875,무태조야동
CCTV,생활방범,,,대구광역시 북구 매천동383,,1,35.90805,128.54058,관문동
CCTV,생활방범,,,대구광역시 북구 칠성동2가408-9,,1,35.87933,128.60214,칠성동
CCTV,생활방범,,,대구광역시 북구 검단동1159,,1,35.91383,128.62712,검단동
CCTV,생활방범,,,대구광역시 북구 관음중앙로21길4-28,,1,35.94446,128.54508,관음동
CCTV,생활방범,,,대구광역시 북구 팔거천동로4길3-15,,1,35.92721,128.55225,구암동
CCTV,생활방범,,,대구광역시 북구 관음중앙로11길 2,,1,35.9395,128.54421,관음동
CCTV,생활방범,,,대구광역시 북구 대구체육관로2길 18,,1,35.88978,128.60179,산격4동
CCTV,생활방범,,,대구광역시 북구 태암로 28-1,,1,35.92832,128.55102,태전2동
CCTV,생활방범,,,대구광역시 북구 양지마을길 67,,1,35.95017,128.53993,관음동
CCTV,생활방범,,,대구광역시 북구 공항로 79,,1,35.89968,128.62352,복현2동
CCTV,생활방범,,,대구광역시 북구 학정로7길_27,,1,35.91373,128.54347,태전2동
CCTV,생활방범,,,대구광역시 북구 침산남로9길 164,,1,35.90053,128.58784,침산1동
CCTV,생활방범,,,대구광역시 북구 대현로9길 59,,1,35.88796,128.60258,산격4동
CCTV,생활방범,,,대구광역시 북구 대현로3길 17-15,,1,35.88779,128.6038,대현동
CCTV,생활방범,,,대구광역시 북구 대현로9길 27,,1,35.88671,128.60464,대현동
CCTV,생활방범,,,대구광역시 북구 대현로7길 41,,1,35.91251,128.57559,무태조야동
CCTV,생활방범,,,대구광역시 북구 해현로7길 25,,1,35.91251,128.57559,무태조야동
CCTV,생활방범,,,대구광역시 북구 태암로6길 23-19,,1,35.92718,128.54987,태전2동
CCTV,생활방범,,,대구광역시 북구 칠곡중앙대로 46길 12,,1,35.91719,128.54931,태전2동
CCTV,생활방범,,,대구광역시 북구 동암로38길 3-24,,1,35.9427,128.57127,구암동
CCTV,생활방범,,,대구광역시 북구 태암남로11길 14 맞은편,,1,35.92625,128.55406,구암동
CCTV,생활방범,,,대구광역시 북구 관음중앙로28길 14,,1,35.9438,128.54689,관음동
CCTV,생활방범,,,대구광역시 북구 관음동로31길 6-8,,1,35.94636,128.5459,관음동
CCTV,생활방범,,,대구광역시 북구 칠곡중앙대로86길 28-20,,1,35.93289,128.55089,읍내동
CCTV,생활방범,,,대구광역시 북구 대천로 3-17,,1,35.93917,128.55014,읍내동
CCTV,생활방범,,,대구광역시 북구 칠곡중앙대로129길 7-7(상원그린타운 101동 앞),,1,35.95279,128.55298,읍내동
CCTV,생활방범,,,대구광역시 북구 침산남로9길 49,,1,35.89251,128.58235,침산1동
CCTV,생활방범,,,대구광역시 북구 침산남로7길 54,,1,35.89308,128.5786,노원동
CCTV,생활방범,,,대구광역시 북구 공항로15길 9-10맞은편,,1,35.90007,128.62258,복현2동
CCTV,어린이보호,,,대구광역시 북구 칠곡중앙대로91길18건너편,,1,35.93657,128.54689,관음동
CCTV,어린이보호,,,대구광역시 북구 칠곡중앙대로91길18,,1,35.93657,128.54689,관음동
CCTV,어린이보호,,,대구광역시 북구 칠곡중앙대로99길45-26(1),,1,35.94019,128.54562,관음동
CCTV,어린이보호,,,대구광역시 북구 칠곡중앙대로99길45-26(2),,1,35.94019,128.54562,관음동
CCTV,어린이보호,,,대구광역시 북구 관음중앙로164(1),,1,35.94477,128.55018,읍내동
CCTV,어린이보호,,,대구광역시 북구 구암로21길54,,1,35.9372,128.55436,읍내동
CCTV,어린이보호,,,대구광역시 북구 구리로194,,1,35.94837,128.57608,국우동
CCTV,어린이보호,,,대구광역시 북구 구리로194,,1,35.94837,128.57608,국우동
CCTV,어린이보호,,,대구광역시 북구 구리로194,,1,35.94837,128.57608,국우동
CCTV,어린이보호,,,대구광역시 북구 동변로60(동변초교건너)(1),,1,35.91913,128.60422,무태조야동
CCTV,어린이보호,,,대구광역시 북구 호국로43길31(1),,1,35.92099,128.59571,무태조야동
CCTV,어린이보호,,,대구광역시 북구 호국로43길31(2),,1,35.92099,128.59571,무태조야동
CCTV,어린이보호,,,대구광역시 북구 호국로57길42(1),,1,35.9264,128.5942,무태조야동
CCTV,어린이보호,,,대구광역시 북구 호국로57길42(2),,1,35.9264,128.5942,무태조야동
CCTV,어린이보호,,,대구광역시 북구 조야로8길 16,,1,35.90972,128.57705,무태조야동
CCTV,어린이보호,,,대구광역시 북구 조야로8길 16,,1,35.90972,128.57705,무태조야동
CCTV,어린이보호,,,대구광역시 북구 조야로9길19(1),,1,35.91251,128.57559,무태조야동
CCTV,어린이보호,,,대구광역시 북구 조야로9길19(2),,1,35.91251,128.57559,무태조야동
CCTV,어린이보호,,,대구광역시 북구 칠곡중앙대로110길6,,1,35.94418,128.55152,읍내동
CCTV,어린이보호,,,대구광역시 북구 칠곡중앙대로544,,1,35.94412,128.55112,읍내동
CCTV,시설물관리,,,"대구광역시 북구 동북로36길 14, 산격공영주차장",,1,35.898,128.61062,산격3동
CCTV,시설물관리,,,"대구광역시 북구 동북로36길 14, 산격공영주차장",,1,35.898,128.61062,산격3동
CCTV,시설물관리,,,"대구광역시 북구 동북로36길 14, 산격공영주차장",,1,35.898,128.61062,산격3동
CCTV,시설물관리,,,"대구광역시 북구 동북로36길 14, 산격공영주차장",,1,35.898,128.61062,산격3동
CCTV,시설물관리,,,"대구광역시 북구 동북로36길 14, 산격공영주차장",,1,35.898,128.61062,산격3동
CCTV,어린이보호,,,대구광역시 북구 매전로 50-26,,1,35.90974,128.54774,태전2동
CCTV,시설물관리,,,대구광역시 북구 연암로 36길 6(산격동),,1,35.90039,128.59698,산격1동
CCTV,시설물관리,,,대구광역시 북구 동북로31길30(산격동) 산격2동행정복지센터,,1,35.90173,128.60925,산격2동
CCTV,시설물관리,,,대구광역시 북구 동북로31길30(산격동) 산격2동행정복지센터,,1,35.90173,128.60925,산격2동
CCTV,시설물관리,,,대구광역시 북구 동북로31길30(산격동) 산격2동행정복지센터,,1,35.90173,128.60925,산격2동
CCTV,시설물관리,,,대구광역시 북구 동북로31길30(산격동) 산격2동행정복지센터,,1,35.90173,128.60925,산격2동
CCTV,시설물관리,,,대구광역시 북구 대학로15길16(산격동) 산격3동행정복지센터,,1,35.89353,128.60833,산격3동
CCTV,시설물관리,,,대구광역시 북구 대학로15길16(산격동) 산격3동행정복지센터,,1,35.89353,128.60833,산격3동
CCTV,시설물관리,,,대구광역시 북구 대학로15길16(산격동) 산격3동행정복지센터,,1,35.89353,128.60833,산격3동
CCTV,시설물관리,,,대구광역시 북구 대구체육관로 48(산격동) 산격4동행정복지센터,,1,35.89222,128.60433,산격4동
CCTV,시설물관리,,,대구광역시 북구 대구체육관로 48(산격동) 산격4동행정복지센터,,1,35.89222,128.60433,산격4동
CCTV,시설물관리,,,대구광역시 북구 대구체육관로 48(산격동) 산격4동행정복지센터,,1,35.89222,128.60433,산격4동
CCTV,시설물관리,,,대구광역시 북구 동북로52길7(복현동) 복현1동행정복지센터,,1,35.89373,128.61858,복현1동
CCTV,시설물관리,,,대구광역시 북구 복현로8길 16-5(복현동),,1,35.89538,128.62546,복현2동
CCTV,시설물관리,,,대구광역시 북구 복현로8길 16-5(복현동),,1,35.89538,128.62546,복현2동
CCTV,시설물관리,,,대구광역시 북구 복현로8길 16-5(복현동),,1,35.89538,128.62546,복현2동
CCTV,시설물관리,,,대구광역시 북구 대현남로 25(대현동) 대현동행정복지센터 민원실,,1,35.88163,128.60523,대현동
CCTV,시설물관리,,,대구광역시 북구 대현남로 25(대현동) 대현동행정복지센터 민원실,,1,35.88163,128.60523,대현동
CCTV,시설물관리,,,대구광역시 북구 호국로43길 20 (서변동) 무태조야동행정복지센터(민원실),,1,35.92132,128.59711,무태조야동
CCTV,시설물관리,,,대구광역시 북구 호국로43길 20 (서변동) 무태조야동행정복지센터(민원실),,1,35.92132,128.59711,무태조야동
CCTV,시설물관리,,,대구광역시 북구 조야로 37 (조야동) 조야분소 민원실,,1,35.91047,128.57639,무태조야동
CCTV,시설물관리,,,대구광역시 북구 조야로 37 (조야동) 조야분소 민원실,,1,35.91047,128.57639,무태조야동
CCTV,시설물관리,,,대구광역시 북구 매천로18길 34(매천동) 관문동행정복지센터 1층 민원실,,1,35.90282,128.54304,관문동
CCTV,시설물관리,,,대구광역시 북구 매천로18길 34(매천동) 관문동행정복지센터 1층 민원실,,1,35.90282,128.54304,관문동
CCTV,시설물관리,,,대구광역시 북구 노곡로25(노곡동) 노곡분소 청사 1층 민원실,,1,35.90643,128.56273,관문동
CCTV,시설물관리,,,대구광역시 북구 한강로55(한강로) 금호분소 청사1층 민원실,,1,35.89878,128.51424,관문동
CCTV,시설물관리,,,대구광역시 북구 한강로55(한강로) 금호분소 청사1층 민원실,,1,35.89878,128.51424,관문동
CCTV,시설물관리,,,대구광역시 북구 태전로7길 10-24(태전동) 태전1동 청사1층 출입구,,1,35.92409,128.54333,태전1동
CCTV,시설물관리,,,대구광역시 북구 태전로7길 10-24(태전동) 태전1동 행정복지센터 민원실,,1,35.92409,128.54333,태전1동
CCTV,시설물관리,,,대구광역시 북구 칠곡중앙대로52길 32(태전동) 태전2동주민센터 1층 사무실,,1,35.92148,128.54874,태전2동
CCTV,시설물관리,,,대구광역시 북구 칠곡중앙대로52길 32(태전동) 태전2동주민센터 1층 민원실,,1,35.92148,128.54874,태전2동
CCTV,생활방범,,,대구광역시 북구 침산로 231,,1,35.8967,128.58917,침산3동
CCTV,어린이보호,,,대구광역시 북구 태전로19길9(1),,1,35.9274,128.54102,태전1동
CCTV,어린이보호,,,대구광역시 북구 매천로2길19-4(1),,1,35.89749,128.5445,관문동
CCTV,어린이보호,,,대구광역시 북구 매천로2길19-4(2),,1,35.89749,128.5445,관문동
CCTV,생활방범,,,대구광역시 북구 동북로55길 3,,1,35.893923,128.620686,복현2동
CCTV,생활방범,,,대구광역시 북구 동북로57길 5,,1,35.893154,128.621181,복현2동
CCTV,생활방범,,,,대구광역시 북구 구암동 686-12,1,35.926942,128.556061,구암동
CCTV,생활방범,,,대구광역시 북구 칠곡중앙대로 181,,1,35.912097,128.547934,태전2동
CCTV,생활방범,,,대구광역시 북구 도남중앙로10길 45 국우초,,1,35.955073,128.585887,국우동
CCTV,생활방범,,,대구광역시 북구 산격로14길 3-11,,2,35.896592,128.605651,산격3동
CCTV,생활방범,,,,대구광역시 북구 연경동 1084,3,35.940152,128.615876,무태조야동
CCTV,생활방범,,,대구광역시 북구 동화천로55길 8,,3,35.942414,128.622533,무태조야동
CCTV,생활방범,,,대구광역시 북구 오봉로3길 37,,2,35.89013,128.574528,노원동
CCTV,생활방범,,,대구광역시 북구 태전로1길 18,,4,35.920304,128.544241,태전1동
CCTV,생활방범,,,대구광역시 북구 칠성남로 199-2,,2,35.876514,128.602075,칠성동
CCTV,생활방범,,,대구광역시 북구 칠성로27길 34,,2,35.878875,128.597498,칠성동
CCTV,생활방범,,,대구광역시 북구 연암공원로1길 26-18,,2,35.894248,128.595465,산격1동
CCTV,쓰레기단속,,,대구광역시 북구 연암로36길 6(산격1동 일원),대구광역시 북구 산격동 748-2 (산격1동 일원),1,35.90039,128.59698,산격1동
CCTV,쓰레기단속,,,대구광역시 북구 연암로35길 15,,1,35.89939,128.59428,산격1동
CCTV,쓰레기단속,,,대구광역시 북구 대학로15길 25-2,,1,35.89436,128.60805,산격3동
CCTV,쓰레기단속,,,대구광역시 북구 대동로10길 17 (드림캐슬 원룸 인근),,1,35.89519,128.61138,산격3동
CCTV,쓰레기단속,,,대구광역시 북구 대동로1길 76 (대호아트빌 옆),,1,35.89662,128.61254,산격3동
CCTV,쓰레기단속,,,대구광역시 북구 산격로10길 29 (우리원룸 앞),,1,35.89511,128.60846,산격3동
CCTV,쓰레기단속,,,대구광역시 북구 칠성시장로5길 14 (상가apt 입구),,1,35.87571,128.60352,칠성동
CCTV,쓰레기단속,,,대구광역시 북구 성북로5길 21,,1,35.89293,128.58645,침산3동
CCTV,쓰레기단속,,,대구광역시 북구 침산로48길 8,,1,35.89712,128.59033,침산3동
CCTV,쓰레기단속,,,대구광역시 북구 태전로13길 12-28,,1,35.92513,128.54171,태전1동
CCTV,쓰레기단속,,,대구광역시 북구 태전로13길 2-7,,1,35.92552,128.54266,태전1동
CCTV,쓰레기단속,,,대구광역시 북구 태전로15길 2-12,,1,35.92717,128.54215,태전1동
CCTV,쓰레기단속,,,대구광역시 북구 태전로19길 14,,1,35.9271,128.54046,태전1동
CCTV,쓰레기단속,,,대구광역시 북구 태전로9길 32-1,,1,35.92436,128.54073,태전1동
CCTV,쓰레기단속,,,대구광역시 북구 침산남로서9길 22 (한우리축산 옆),,1,35.89284,128.58132,침산1동
CCTV,쓰레기단속,,,대구광역시 북구 오봉로16길 22,,1,35.89406,128.58027,침산1동
CCTV,쓰레기단속,,,대구광역시 북구 침산남로7길 54 (삼서빌라101호 앞),,1,35.89307,128.5786,노원동
CCTV,쓰레기단속,,,"대구광역시 북구 노원로 19, 뒷편 (풍국면공장 맞은편)",,1,35.89185,128.56478,노원동
CCTV,쓰레기단속,,,대구광역시 북구 팔달북로 8 (대덕식당 앞),,1,35.89175,128.56427,노원동
CCTV,쓰레기단속,,,대구광역시 북구 칠성남로37길 22 (마이빌 앞),,1,35.87774,128.60095,칠성동
CCTV,쓰레기단속,,,대구광역시 북구 칠성남로35길 30-28 (손짜장 옆),,1,35.87815,128.6005,칠성동
CCTV,쓰레기단속,,,대구광역시 북구 칠성로19길 24 (옥산초교 후문),,1,35.88067,128.59935,칠성동
CCTV,쓰레기단속,,,대구광역시 북구 중앙대로105길 12 (좌측에 센스빌 보임),,1,35.88059,128.5946,칠성동
CCTV,쓰레기단속,,,대구광역시 북구 칠성남로26길 31 (곰내미식당 맞은편),,1,35.87757,128.59142,칠성동
CCTV,쓰레기단속,,,대구광역시 북구 대동로8길 10,,1,35.89676,128.60984,산격3동
CCTV,쓰레기단속,,,대구광역시 북구 산격로8길 6 (라온빌 앞),,1,35.89357,128.6058,산격3동
CCTV,쓰레기단속,,,대구광역시 북구 대학로17길 21-2 (삼성예가 맞은편),,1,35.89436,128.60872,산격3동
CCTV,생활방범,,,대구광역시 북구 대현로21길 12,,1,35.8831,128.61111,대현동
CCTV,생활방범,,,대구광역시 북구 대동로 2-10,,1,35.89808,128.60701,산격3동
CCTV,생활방범,,,대구광역시 북구 성북로5길 6-14,,1,35.89158,128.58751,침산3동
CCTV,생활방범,,,대구광역시 북구 대현로9길 35,,1,35.88731,128.60433,대현동
CCTV,생활방범,,,대구광역시 북구 대현로13길 24,,1,35.88592,128.60729,대현동
CCTV,생활방범,,,대구광역시 북구 산격동 1519-1,,1,35.89078,128.59672,산격1동
CCTV,생활방범,,,대구광역시 북구 대현동 512,,1,35.88271,128.60213,칠성동
CCTV,생활방범,,,대구광역시 북구 침산동 666-3,,1,35.90316,128.59277,산격2동
CCTV,생활방범,,,대구광역시 북구 복현동 89-3,,1,35.90005,128.62057,복현2동
CCTV,생활방범,,,대구광역시 북구 동천동 896-6,,1,35.94291,128.56318,동천동
CCTV,생활방범,,,대구광역시 북구 대천로17길 3-17,,1,35.93746,128.55752,동천동
CCTV,생활방범,,,대구광역시 북구 도남길 263-1,,1,35.96992,128.589,국우동
CCTV,생활방범,,,대구광역시 북구 동호동 258,,1,35.96319,128.557,국우동
CCTV,생활방범,,,대구광역시 북구 칠성남로35길 15,,1,35.87776,128.5993,칠성동
CCTV,생활방범,,,,대구광역시 북구 동천동 953-3,1,35.94372,128.55713,동천동
CCTV,생활방범,,,,대구광역시 북구 동천동 953-3 CAM2,1,35.94372,128.55713,동천동
CCTV,생활방범,,,,대구광역시 북구 동천동 903-3,1,35.9436,128.55953,동천동
CCTV,생활방범,,,,대구광역시 북구 동천동 903-3 CAM4,1,35.9436,128.55953,동천동
CCTV,생활방범,,,,대구광역시 북구 동천동 903-3 CAM5,1,35.9436,128.55953,동천동
CCTV,생활방범,,,,대구광역시 북구 동천동 903-3CAM6,1,35.9436,128.55953,동천동
CCTV,생활방범,,,,대구광역시 북구 동천동 897-8,1,35.94325,128.56226,동천동
CCTV,생활방범,,,,대구광역시 북구 동천동 897-8 CAM8,1,35.94325,128.56226,동천동
CCTV,생활방범,,,,대구광역시 북구 동천동 897-8 CAM9,1,35.94325,128.56226,동천동
CCTV,시설물관리,,,"대구광역시 북구 동북로36길 14, 산격공영주차장",,1,35.898,128.61062,산격3동
CCTV,시설물관리,,,"대구광역시 북구 동북로36길 14, 산격공영주차장",,1,35.898,128.61062,산격3동
CCTV,시설물관리,,,"대구광역시 북구 동북로36길 14, 산격공영주차장",,1,35.898,128.61062,산격3동
CCTV,시설물관리,,,"대구광역시 북구 동북로36길 14, 산격공영주차장",,1,35.898,128.61062,산격3동
CCTV,시설물관리,,,"대구광역시 북구 동북로36길 14, 산격공영주차장",,1,35.898,128.61062,산격3동
CCTV,시설물관리,,,"대구광역시 북구 동북로36길 14, 산격공영주차장",,1,35.898,128.61062,산격3동
CCTV,시설물관리,,,"대구광역시 북구 동북로36길 14, 산격공영주차장",,1,35.898,128.61062,산격3동
